---config@码表分类=主码-7
---config@允许编辑=是
---config@码表别名=系统唐诗
渭川田家	wzirtmjwdb#序52000
还从物外起田园	hlcswuwlqitmyrzk#序52000
月明松下房栊静	ytmyssxwfhlsjykf#序52000
日出云中鸡犬喧	riiuypvsjiqrxrkk#序52000
惊闻俗客争来集	jywfsukevglljixr#序52000
竞引还家问都邑	jyynhljwwfdbyilk#序52000
平明闾巷扫花开	pymylvxdskhwklaa#序52000
薄暮渔樵乘水入	bomuyuqciguvrucp#序52000
初因避地去人间	iuynbidiqurfjmpm#序52000
及至成仙遂不还	jiviigxmsvbuhlpz#序52000
峡里谁知有人事	xwliuvviybrfuiea#序52000
世中遥望空云山	uivsykwhksypujal#序52000
不疑灵境难闻见	buyilyjynjwfjmak#序52000
尘心未尽思乡县	ifxnwzjnsixdxmxq#序52000
出洞无论隔山水	iudswulpgeujuvvl#序52000
辞家终拟长游衍	cijwvsnivhybyjqi#序52000
自谓经过旧不迷	ziwzjygojqbumipz#序52000
安知峰壑今来变	anvifghejnllbmbw#序52000
当时只记入山深	dhuivijiruujufxd#序52000
青溪几曲到云林	qyxijiqudkyplnfm#序52000
春来遍是桃花水	ipllbmuitkhwuvfl#序52000
不辨仙源何处寻	bubmxmyrheiuxpae#序52000
尔来四万八千岁	erllsiwjbaqmsvde#序52000
始与秦塞通人烟	uiyuqnsltsrfyjnh#序52000
西当太白有鸟道	xidhtlblybncdkaz#序52000
可以横绝峨嵋巅	keyihgjteemzdmde#序52000
地崩山摧壮士死	dibgujcvvduisitd#序52000
黄鹤之飞尚不得	hdhevifzuhbudeci#序52000
猿猱欲度愁攀缘	yrnkyuduibpjyrqs#序52000
百步九折萦岩峦	blbujqveyyyjlraw#序52000
扪参历井仰胁息	mfuflijyyhxxxifz#序52000
以手抚膺坐长叹	yiubfuyyzoihtjvk#序52000
问君西游何时还	wfjpxiybheuihlmz#序52000
畏途巉岩不可攀	wztuijyjbukepjtm#序52000
但见悲鸟号古木	djjmbznchkgumuru#序52000
但见悲鸟号古木	djjmbznchkgumura#序52000
雄飞雌从绕林间	xsfzcicsrklnjmum#序52000
又闻子规啼夜月	ybwfzigvtiyeytvk#序52000
使人听此凋朱颜	uirftycidcvuyjri#序52000
连峰去天不盈尺	lmfgqutmbuyyiizu#序52000
枯松倒挂倚绝壁	kussdkgwyijtbimu#序52000
飞湍瀑流争喧豗	fztrpulqvgxrhv#序52000
剑阁峥嵘而崔嵬	jmgevgrsercvwzre#序52000
侧身西望长咨嗟	ceufxiwhvhzijxrk#序52000
络纬秋啼金井阑	lowzqqtijnjyljsm#序52000
微霜凄凄簟色寒	wzudqiqidmsehjib#序52000
孤灯不明思欲绝	gudgbumysiyujtzs#序52000
卷帷望月空长叹	jrwzwhytksihtjjk#序52000
美人如花隔云端	mzrfruhwgeypdryl#序52000
上有青冥之高天	uhybqymyvigktmla#序52000
下有渌水之波澜	xwybluuvviboljad#序52000
天长地远魂飞苦	tmvhdiyrhpfzkuac#序52000
梦魂不到关山难	mghpbudkgrujnjmy#序52000
日色欲尽花含烟	riseyujnhwhjyjkh#序52000
月明欲素愁不眠	ytmyyusuibbummko#序52000
赵瑟初停凤凰柱	vkseiutyfghdvutm#序52000
蜀琴欲奏鸳鸯弦	uuqnyuzbyryhxmsg#序52000
此曲有意无人传	ciquybyiwurfirvr#序52000
愿随春风寄燕然	yrsvipfgjiyjrjip#序52000
忆君迢迢隔青天	yijptctcgeqytmxa#序52000
归来看取明镜前	gvllkjqumyjyqmlb#序52000
金樽清酒斗十千	jnzpqyjqdbuiqmrp#序52000
玉盘珍馐直万钱	yupjvfxqviwjqmwj#序52000
停杯投箸不能食	tybztbvubunguirr#序52000
拔剑四顾心茫然	bajmsiguxnmhrjfp#序52000
欲渡黄河冰塞川	yuduhdhebyslirbp#序52000
将登太行雪暗天	jddgtlxyxtantmda#序52000
闲来垂钓坐溪上	xmllivdczoxiuhml#序52000
忽复乘舟梦日边	hufuigvbmgribmwz#序52000
直挂云帆济沧海	vigwypfjjichhlud#序52000
奔流到海不复回	bflqdkhlbufuhvdk#序52000
高堂明镜悲白发	gkthmyjybzblfawv#序52000
朝如青丝暮成雪	ikruqysimuigxtuy#序52000
人生得意须尽欢	rfugdeyixujnhrpy#序52000
莫使金樽空对月	mouijnzpksdvytck#序52000
烹羊宰牛且为乐	pgyhzlnqqxwzlewp#序52000
会须一饮三百杯	hvxuyiynsjblbzrm#序52000
请君为我侧耳听	qyjpwzwoceertyyk#序52000
钟鼓馔玉不足贵	vsguvryubuzugvjv#序52000
但愿长醉不愿醒	djyrvhzvbuyrxyry#序52000
陈王昔时宴平乐	ifwhxiuiyjpyleep#序52000
斗酒十千恣欢谑	dbjquiqmzihrxtdy#序52000
主人何为言少钱	vurfhewzyjukqmdj#序52000
径须沽取对君酌	jyxuguqudvjpvoiy#序52000
呼儿将出换美酒	huerjdiuhrmzjqkd#序52000
与尔同销万古愁	yuertsxcwjguibah#序52000
行人弓箭各在腰	xyrfgsjmgezlykio#序52000
爷娘妻子走相送	yendqizizbxdssbz#序52000
尘埃不见咸阳桥	ifaibujmxmyhqcxm#序52000
牵衣顿足拦道哭	qmyidpzuljdkkudk#序52000
哭声直上干云霄	kuugviuhgjypxcky#序52000
道旁过者问行人	dkphgovewfxyrfzp#序52000
行人但云点行频	xyrfdjypdmxypniv#序52000
或从十五北防河	hocsuiwubzfhhegd#序52000
便至四十西营田	bmvisiuixiyytmrk#序52000
去时里正与裹头	quuilivgyugotbtd#序52000
归来头白还戍边	gvlltbblhluubmlz#序52000
边亭流血成海水	bmtylqxxighluvzl#序52000
武皇开边意未已	wuhdklbmyiwzyiav#序52000
汉家山东二百州	hjjwujdserblvbdd#序52000
千村万落生荆杞	qmcpwjlougjyqipm#序52000
纵有健妇把锄犁	zsybjmfubaiulish#序52000
禾生陇亩无东西	heuglsmuwudsxipa#序52000
禾生陇亩无东西	heuglsmuwudsxiqa#序52000
况复秦兵耐苦战	kdfuqnbynlkuvjdl#序52000
被驱不异犬与鸡	bzqubuyiqryujipy#序52000
生女犹得嫁比邻	ugnvybdejwbilnpr#序52000
生男埋没随百草	ugnjmlmosvblckpc#序52000
古来白骨无人收	gullblguwurfubuv#序52000
新鬼烦冤旧鬼哭	xngvfjyrjqgvkulk#序52000
天阴雨湿声啾啾	tmynyuuiugjqjqak#序52000
三月三日天气新	sjytsjritmqixnal#序52000
长安水边多丽人	ihanuvbmdolirfpp#序52000
态浓意远淑且真	tlnsyiyruuqxvftu#序52000
肌理细腻骨肉匀	jilixinigurbypob#序52000
绣罗衣裳照暮春	xqloyiuhvkmuipsf#序52000
蹙金孔雀银麒麟	cujnksqtynqilnag#序52000
蹙金孔雀银麒麟	cujnksqtynqilnwg#序52000
翠微盍叶垂鬓唇	cvwzheyeivbnipxi#序52000
珠压腰衱稳称身	vuyaykjxwfifufwp#序52000
就中云幕椒房亲	jqvsypmujcfhqnwl#序52000
赐名大国虢与秦	cimydagogoyuqnkf#序52000
紫驼之峰出翠釜	zitovifgiucvfuvb#序52000
水晶之盘行素鳞	uvjyvipjxysulnla#序52000
犀箸厌饫久未下	xivuyjyujqwzxwua#序52000
鸾刀缕切空纷纶	lrdklvqxksfflpws#序52000
黄门飞鞚不动尘	hdmffzksbudsifcx#序52000
御厨络绎送八珍	yuiuloyissbavfiw#序52000
箫鼓哀吟感鬼神	xcguaiyngjgvufvp#序52000
宾从杂沓实要津	bncszatauiykjnbd#序52000
后来鞍马何逡巡	hbllanmaheqpxppz#序52000
当轩下马入锦茵	dhxrxwmarujnynxc#序52000
杨花雪落覆白苹	yhhwxtlofublpymc#序52000
青鸟飞去衔红巾	qyncfzquxmhsjnfl#序52000
灸手可热势绝伦	jqubkereuijtlpjr#序52000
慎莫近前丞相嗔	ufmojnqmigxdifxk#序52000
少陵野老吞声哭	uklyyelktpugkuxk#序52000
春日潜行曲江曲	ipriqmxyqujdqufl#序52000
江头宫殿锁千门	jdtbgsdmsoqmmfdd#序52000
细柳新蒲为谁绿	xilqxnpuwzuvlvss#序52000
忆昔霓旌下南苑	yixinijyxwnjyrxc#序52000
苑中景物生颜色	yrvsjywuugyjsecd#序52000
昭阳殿里第一人	vkyhdmlidiyirfop#序52000
同辇随君侍君侧	tsnmsvjpuijpcekr#序52000
辇前才人带弓箭	nmqmclrfdlgsjmfv#序52000
白马嚼啮黄金勒	blmajtnxhdjnlzpg#序52000
翻身向天仰射云	fjufxdtmyhueyppe#序52000
一箭正坠双飞翼	yijmvgvvudfzyiax#序52000
明眸皓齿今何在	mymbhkiijnhezlou#序52000
血污游魂归不得	xtwuybhpgvbudepi#序52000
清渭东流剑阁深	qywzdslqjmgeufdd#序52000
去住彼此无消息	quvubiciwuxcxitz#序52000
人生有情泪沾臆	rfugybqylzvjyipo#序52000
江水江花岂终极	jduvjdhwqivsjidm#序52000
黄昏胡骑尘满城	hdhphuqiifmjigct#序52000
欲往城南望城北	yuwhignjwhigbzbl#序52000
长安城头头白乌	ihanigtbtbblwupp#序52000
夜飞延秋门上呼	yefzyjqqmfuhhuwk#序52000
又向人家啄大屋	ybxdrfjwvodawuvu#序52000
屋底达官走避胡	wudidagrzbbihuuu#序52000
金鞭断折九马死	jnbmdrvejqmasird#序52000
骨肉不待同驰驱	gurbbudltsiiqulm#序52000
腰下宝玦青珊瑚	ykxwbkjtqyujhuow#序52000
可怜王孙泣路隅	kelmwhspqiluyude#序52000
问之不肯道姓名	wfvibukfdkxymymx#序52000
但道困苦乞为奴	djdkkpkuqiwznurn#序52000
已经百日窜荆棘	yijyblricrjyjiva#序52000
身上无有完肌肤	ufuhwuybwjjifupo#序52000
高帝子孙尽隆准	gkdizispjnlsvpwd#序52000
龙种自与常人殊	lsvsziyuihrfuuud#序52000
豺狼在邑龙在野	illhzlyilszlyevl#序52000
王孙善保千金躯	whspujbkqmjnquau#序52000
不敢长语临交衢	bugjvhyulnjcquai#序52000
且为王孙立斯须	qxwzwhsplisixulp#序52000
昨夜东风吹血腥	zoyedsfgivxtxyoo#序52000
东来橐驼满旧都	dslltotomjjqdual#序52000
朔方健儿好身手	uofhjmerhkufubbp#序52000
昔何勇锐今何愚	xiheysrvjnheyucy#序52000
窃闻天子已传位	qxwftmziyiirwzbr#序52000
圣德北服南单于	ugdebzfunjijyuya#序52000
花门剺面请雪耻	hwmflimmqyxtiice#序52000
慎勿出口他人狙	ufwuiukbtarfjuxq#序52000
哀哉王孙慎勿疏	aizlwhspufwuuuwv#序52000
五陵佳气无时无	wulyjwqiwuuiwuaa#序52000
临洞庭上张丞相	lndstyuhvhigxdlm#序52000
饯别王十一南游	jmbxwhuiyinjybud#序52000
赋得暮雨送李胄	fudemuyusslivbky#序52000
喜见外弟又言别	xijmwldiybyjbxuk#序52000
贼平后送人北归	zzpyhbssrfbzgvkl#序52000
昔人已乘黄鹤去	xirfyiighdhequct#序52000
此地空余黄鹤楼	cidiksyuhdhelbvm#序52000
黄鹤一去不复返	hdheyiqubufufjcz#序52000
白云千载空悠悠	blypqmzlksybybpr#序52000
晴川历历汉阳树	qyirlilihjyhuuom#序52000
芳草萋萋鹦鹉洲	fhckqiqiyywuvbcd#序52000
日暮乡关何处是	rimuxdgrheiuuiko#序52000
烟波江上使人愁	yjbojduhuirfibhh#序52000
迢峣太华俯咸京	tcyktlhwfuxmjyzw#序52000
天外三峰削不成	tmwlsjfgxtbuigaw#序52000
武帝祠前云欲散	wudiciqmypyusjac#序52000
仙人掌上雨初晴	xmrfvhuhyuiuqyro#序52000
河山北枕秦关险	heujbzvfqngrxmde#序52000
驿路西连汉畤平	yiluxilmhjvipyma#序52000
借问路旁名利客	jxwfluphmylikerb#序52000
何如此处学长生	heruciiuxtvhugrp#序52000
燕台一去客心惊	yjtlyiqukexnjynx#序52000
笳鼓喧喧汉将营	jwguxrxrhjjdyyvc#序52000
万里寒光生积雪	wjlihjgdugjixtay#序52000
三边曙色动危旌	sjbmuusedswzjyaf#序52000
沙场烽火侵胡月	uaihfghoqnhuytdk#序52000
海畔云山拥蓟城	hlpjypujysjiigdt#序52000
少小虽非投笔吏	ukxcsvfztbbilixa#序52000
论功还欲请长缨	lpgshlyuqyihyyys#序52000
汉文皇帝有高台	hjwfhddiybgktlds#序52000
此日登临曙色开	ciridglnuuseklva#序52000
三晋云山皆北向	sjjnypujjxbzxdap#序52000
二陵风雨自东来	erlyfgyuzidsllaa#序52000
关门令尹谁能识	grmflyynuvnguiby#序52000
河上仙翁去不回	heuhxmwgqubuhvdk#序52000
且欲近寻彭泽宰	qxyujnxppgzezllb#序52000
陶然共醉菊花杯	tkrjgszvjuhwbzem#序52000
朝闻游子唱骊歌	ikwfybziihligeua#序52000
昨夜微霜初度河	zoyewzudiuduheod#序52000
鸿雁不堪愁里听	hsyjbukjiblitydk#序52000
云山况是客中过	ypujkduikevsgoez#序52000
关城曙色催寒近	griguusecvhjjnbz#序52000
御苑砧声向晚多	yuyrvfugxdwjdoix#序52000
莫是长安行乐处	mouiihanxyleiucw#序52000
空令岁月易蹉跎	kslysvytyicotobz#序52000
凤凰台上凤凰游	fghdtluhfghdybjd#序52000
凤去台空江自流	fgqutlksjdzilqjd#序52000
吴宫花草埋幽径	wugshwckmlybjyki#序52000
晋代衣冠成古丘	jndlyigrigguqqyp#序52000
三山半落青天外	sjujbjloqytmwlax#序52000
二水中分白鹭洲	eruvvsffblluvbad#序52000
总为浮云能蔽日	zswzfuypngbiribk#序52000
长安不见使人愁	ihanbujmuirfibph#序52000
嗟君此别意如何	jxjpcibxyiruhekr#序52000
驻马衔杯问谪居	vumaxmbzwfvejumu#序52000
巫峡啼猿数行泪	wuxwtiyruuxylzgd#序52000
衡阳归雁几封书	hgyhgvyjjifguuiv#序52000
青枫江上秋帆远	qyfgjduhqqfjyrfz#序52000
白帝城边古木疏	bldiigbmgumuuupv#序52000
圣代即今多雨露	ugdljijndoyuluyy#序52000
暂时分手莫踌躇	zjuiffubmoibiuiz#序52000
鸡鸣紫陌曙光寒	jimyzimouugdhjyb#序52000
莺啭皇州春色阑	yyvrhdvbipseljcm#序52000
金阙晓钟开万户	jnqtxcvsklwjhurd#序52000
玉阶仙仗拥千官	yujxxmvhysqmgrwb#序52000
花迎剑佩星初落	hwyyjmpzxyiulocc#序52000
柳拂旌旗露未干	lqfujyqiluwzgjma#序52000
独有凤凰池上客	duybfghdiiuhkeqb#序52000
阳春一曲和皆难	yhipyiquhejxnjey#序52000
绛帻鸡人报晓筹	jdzejirfbkxcibsv#序52000
尚衣方进翠云裘	uhyifhjncvypqqxq#序52000
九天阊阖开宫殿	jqtmihheklgsdmpu#序52000
万国衣冠拜冕旒	wjgoyigrblmmlqaf#序52000
日色才临仙掌动	risecllnxmvhdske#序52000
香烟欲傍衮龙浮	xdyjyubhgplsfuhd#序52000
朝罢须裁五色诏	ikbaxuclwusevkuy#序52000
佩声归到凤池头	pzuggvdkfgiitbrd#序52000
渭水自萦秦塞曲	wzuvziyyqnslqudl#序52000
黄山旧绕汉宫斜	hdujjqrkhjgsxxcr#序52000
銮舆迥出千门柳	lryujsiuqmmflqwm#序52000
阁道回看上苑花	gedkhvkjuhyrhwmc#序52000
云里帝城双凤阙	yplidiigudfgqtem#序52000
雨中春树万人家	yuvsipuuwjrfjwab#序52000
为乘阳气行时令	wzigyhqixyuilydr#序52000
不是宸游玩物华	buuiifybwjwuhwar#序52000
积雨空林烟火迟	jiyukslnyjhoiihz#序52000
蒸藜炊黍饷东菑	vgliivuuxddszl#序52000
漠漠水田飞白鹭	momouvtmfzblludz#序52000
阴阴夏木啭黄鹂	ynynxwmuvrhdliel#序52000
山中习静观朝槿	ujvsxijygrikjnlm#序52000
松下清斋折露葵	ssxwqyvlvelukvmc#序52000
野老与人争席罢	yelkyurfvgxibals#序52000
海鸥何事更相疑	hlouheuiggxdyidb#序52000
洞门高阁霭余晖	dsmfgkgeaiyuhvdo#序52000
桃李阴阴柳絮飞	tkliynynlqxufzmv#序52000
禁里疏钟官舍晚	jnliuuvsgruewjmo#序52000
省中啼鸟吏人稀	ugvstinclirfxiuh#序52000
晨摇玉佩趋金殿	ifykyupzqujndmou#序52000
夕奉天书拜琐闱	xifgtmuublsowzpm#序52000
强欲从君无那老	qdyucsjpwunalkgl#序52000
将因卧病解朝衣	jdynwobyjxikyidw#序52000
丞相祠堂何处寻	igxdcithheiuxple#序52000
锦官城外柏森森	jngrigwlblsfsfjm#序52000
映阶碧草自春色	yyjxbickziipseod#序52000
隔叶黄鹂空好音	geyehdlikshkynel#序52000
三顾频烦天下计	sjgupnfjtmxwjiay#序52000
两朝开济老臣心	ldikkljilkifxnad#序52000
出师未捷身先死	iuuiwzjxufxmsivd#序52000
长使英雄泪满襟	vhuiyyxslzmjjnpp#序52000
舍南舍北皆春水	uenjuebzjxipuvrl#序52000
但见群鸥日日来	djjmqpouririllra#序52000
花径不曾缘客扫	hwjybucgyrkeskcf#序52000
蓬门今始为君开	pgmfjnuiwzjpklca#序52000
盘飧市远无兼味	pjspuiyrwujmwzvk#序52000
樽酒家贫只旧醅	zpjqjwpnvijqpzmy#序52000
肯与邻翁相对饮	kfyulnwgxddvynvu#序52000
隔离呼取尽余杯	gelihuqujnyubzem#序52000
西山白雪三城戍	xiujblxtsjiguuaw#序52000
西山白雪三城戍	xiujblxtsjiguuaa#序52000
南浦清江万里桥	njpuqyjdwjliqcum#序52000
海内风尘诸弟隔	hlnzfgifvudigede#序52000
天涯涕泪一身遥	tmyatilzyiufykaz#序52000
惟将迟暮供多病	wzjdiimugsdobyxb#序52000
未有涓埃答圣朝	wzybjraidaugikau#序52000
跨马出郊时极目	kwmaiujcuijimuzk#序52000
不堪人事日萧条	bukjrfuirixctcaw#序52000
剑外忽传收蓟北	jmwlhuirubjibzrl#序52000
初闻涕泪满衣裳	iuwftilzmjyiuhpx#序52000
却看妻子愁何在	qtkjqiziibhezltu#序52000
漫卷诗书喜欲狂	mjjruiuuxiyukddq#序52000
白日放歌须纵酒	blrifhgexuzsjqpd#序52000
青春作伴好还乡	qyipzobjhkhrxdfv#序52000
即从巴峡穿巫峡	jicsbaxwirwuxwge#序52000
便下襄阳向洛阳	bmxwxdyhxdloyhre#序52000
风急天高猿啸哀	fgjitmgkyrxcaijw#序52000
渚清沙白鸟飞回	vuqyuablncfzhvdk#序52000
无边落木萧萧下	wubmlomuxcxcxwaa#序52000
不尽长江滚滚来	bujnihjdgpgpllaa#序52000
万里悲秋常作客	wjlibzqqihzokeab#序52000
百年多病独登台	blnmdobydudgtlas#序52000
艰难苦恨繁霜鬓	jmnjkuhffjudbnya#序52000
潦倒新停浊酒杯	lcdkxntyvojqbzdm#序52000
花近高楼伤客心	hwjngklbuhkexncd#序52000
万方多难此登临	wjfhdonjcidglnal#序52000
锦江春色来天地	jnjdipselltmdijt#序52000
玉垒浮云变古今	yulzfuypbmgujnwr#序52000
北极朝廷终不改	bzjiiktyvsbugllj#序52000
西山寇盗莫相侵	xiujkbdkmoxdqnar#序52000
可怜后主还祠庙	kelmhbvuhlcimcdg#序52000
日暮聊为梁父吟	rimulcwzldfuynkk#序52000
清秋幕府井梧寒	qyqqmufujywuhjdb#序52000
独宿江城蜡炬残	dusujdiglajucjqd#序52000
永夜角声悲自语	ysyejcugbzziyudy#序52000
中庭月色好谁看	vstyytsehkuvkjlu#序52000
风尘荏苒音书绝	fgifrfrjynuujtjs#序52000
关塞萧条行路难	grslxctcxylunjby#序52000
已忍伶俜十年事	yirflypyuinmuiva#序52000
强移栖息一枝安	qdyiqixiyiviangb#序52000
岁暮阴阳催短景	svmuynyhcvdrjyeo#序52000
天涯霜雪霁寒宵	tmyaudxtjihjxcab#序52000
五更鼓角声悲壮	wugggujcugbzvdad#序52000
三峡星河影动摇	sjxwxyheyydsykaf#序52000
野哭几家闻战伐	yekujijwwfvjfalr#序52000
夷歌数处起渔樵	yigeuuiuqiyuqcam#序52000
卧龙跃马终黄土	wolsytmavshdtuiu#序52000
人事音书漫寂寥	rfuiynuumjjilcpb#序52000
支离东北风尘际	vilidsbzfgifjiue#序52000
飘泊西南天地间	pcboxinjtmdijmxm#序52000
三峡楼台淹日月	sjxwlbtlyjriytak#序52000
五溪衣服共云山	wuxiyifugsypujal#序52000
羯胡事主终无赖	jxhuuivuvswullyu#序52000
词客哀时且未还	cikeaiuiqxwzhlyz#序52000
庾信平生最萧瑟	yuxnpyugzvxcsegw#序52000
暮年诗赋动江关	munmuifudsjdgrcb#序52000
摇落深知宋玉悲	ykloufvissyubzff#序52000
风流儒雅亦吾师	fglqruyayiwuuijl#序52000
怅望千秋一洒泪	ihwhqmqqyisalzxd#序52000
萧条异代不同时	xctcyidlbutsuico#序52000
江山故宅空文藻	jdujguvlkswfzkdc#序52000
云雨荒台岂梦思	ypyuhdtlqimgsiet#序52000
最是楚宫俱泯灭	zvuiiugsjumnmxoa#序52000
舟人指点到今疑	vbrfvidmdkjnyipb#序52000
群山万壑赴荆门	qpujwjhefujymfyd#序52000
生长明妃尚有村	ugvhmyfzuhybcppm#序52000
一去紫台连朔漠	yiquzitllmuomoad#序52000
独留青冢向黄昏	dulqqyvsxdhdhpqu#序52000
画图省识春风面	hwtuuguiipfgmmaa#序52000
环佩空归月夜魂	hrpzksgvytyehpwe#序52000
千载琵琶作胡语	qmzlpipazohuyupy#序52000
分明怨恨曲中论	ffmyyrhfquvslpby#序52000
蜀主征吴幸三峡	uuvuvgwuxysjxwse#序52000
崩年亦在永安宫	bgnmyizlysangseb#序52000
翠华想象空山里	cvhwxdxdksujlixl#序52000
玉殿虚无野寺中	yudmxuwuyesivswl#序52000
古庙杉松巢水鹤	gumcujssikuvheud#序52000
岁时伏腊走村翁	svuifulazbcpwgeb#序52000
武侯祠屋常邻近	wuhbciwuihlnjnaz#序52000
一体君臣祭祀同	yitijpifjisitsak#序52000
诸葛大名垂宇宙	vugedamyivyuvbyb#序52000
宗臣遣像肃清高	zsifqmxdsuqygkbw#序52000
三分割据纡筹策	sjffgejuyuibceav#序52000
万古云霄一羽毛	wjguypxcyiyumkap#序52000
伯仲之间见伊吕	bovsvijmjmyilvrk#序52000
指挥若定失萧曹	vihvrodyuixcckfa#序52000
运移汉祚终难复	ypyihjzovsnjfuzp#序52000
志决身歼军务劳	vijtufjmjpwulkuc#序52000
生涯岂料承优诏	ugyaqilcigybvkpy#序52000
世事空知学醉歌	uiuiksvixtzvgeaa#序52000
江上月明胡雁过	jduhytmyhuyjgodz#序52000
淮南木落楚山多	hynjmuloiuujdodx#序52000
寄身且喜沧洲近	jiufqxxichvbjnbz#序52000
顾影无如白发何	guyywurublfaheir#序52000
今日龙钟人共老	jnrilsvsrfgslkrl#序52000
愧君犹遣慎风波	kvjpybqmuffgboxd#序52000
三年谪宦此栖迟	sjnmvehrciqiiiaz#序52000
万古惟留楚客悲	wjguwzlqiukebzaf#序52000
秋草独寻人去后	qqckduxprfquhbhp#序52000
寒林空见日斜时	hjlnksjmrixxuibo#序52000
汉文有道恩犹薄	hjwfybdkenybbkdc#序52000
湘水无情吊岂知	xduvwuqydcqividu#序52000
寂寂江山摇落处	jijijdujykloiubw#序52000
怜君何事到天涯	lmjpheuidktmyaxd#序52000
汀洲无浪复无烟	tyvbwulhfuwuyjdh#序52000
楚客相思益渺然	iukexdsiyimcrjmp#序52000
汉口夕阳斜渡鸟	hjkbxiyhxxduncdp#序52000
汉口夕阳斜渡鸟	hjkbxiyhxxduncdw#序52000
洞庭秋水远连天	dstyqquvyrlmtmda#序52000
孤城背岭寒吹角	guigbzlyhjivjczd#序52000
独树临江夜泊船	duuulnjdyepoirqv#序52000
贾谊上书忧汉室	jwyiuhuuybhjuixb#序52000
长沙谪去古今怜	ihuavequgujnlmpx#序52000
二月黄鹂飞上林	erythdlifzuhlnam#序52000
春城紫禁晓阴阴	ipigzijnxcynynfe#序52000
长乐钟声花外尽	ihlevsughwwljnpi#序52000
龙池柳色雨中深	lsiilqseyuvsufud#序52000
阳和不散穷途恨	yhhebusjqstuhfex#序52000
霄汉常悬捧日心	xchjihxrpgrixnyd#序52000
献赋十年犹未遇	xmfuuinmybwzyuuz#序52000
羞将白发对华簪	xqjdblfadvhwzjyv#序52000
去年花里逢君别	qunmhwlifgjpbxtk#序52000
今日花开又一年	jnrihwklybyinmrp#序52000
世事茫茫难自料	uiuimhmhnjzilcam#序52000
春愁黯黯独成眠	ipibananduigmmfo#序52000
身多疾病思田里	ufdojibysitmlipl#序52000
邑有流亡愧俸钱	yiyblqwhkvfgqmkj#序52000
闻道欲来相问讯	wfdkyullxdwfxpmy#序52000
西楼望月几回圆	xilbwhytjihvyrak#序52000
仙台初见五城楼	xmtliujmwuiglbrm#序52000
风物凄凄宿雨收	fgwuqiqisuyuubjv#序52000
山色遥连秦树晚	ujseyklmqnuuwjlo#序52000
砧声近报汉宫秋	vfugjnbkhjgsqquh#序52000
疏松影落空坛静	uussyylokstjjyvf#序52000
细草香闲小洞幽	xickxdxmxcdsybse#序52000
何用别寻方外去	heysbxxpfhwlqurt#序52000
人间亦自有丹丘	rfjmyiziybdjqqpp#序52000
莺啼燕语报新年	yytiyjyubkxnnmcp#序52000
马邑龙堆路几千	mayilsdvlujiqmvp#序52000
家住层城临汉苑	jwvucgiglnhjyrbc#序52000
心随明月到胡天	xnsvmyytdkhutmda#序52000
机中锦字论长恨	jivsjnzilpvhhfmx#序52000
楼上花枝笑独眠	lbuhhwvixcdummmo#序52000
为问元戎窦车骑	wzwfyrrsdbieqidm#序52000
何时返旆勒燕然	heuifjpzlzyjrjrp#序52000
云开远见汉阳城	ypklyrjmhjyhiget#序52000
犹是孤帆一日程	ybuigufjyiriigqh#序52000
估客昼眠知浪静	gukevbmmvilhjyrf#序52000
舟人夜语觉潮生	vbrfyeyujtikugpp#序52000
三湘愁鬓逢秋色	sjxdibbnfgqqsead#序52000
万里归心对月明	wjligvxndvytmyao#序52000
旧业已随征战尽	jqyeyisvvgvjjnli#序52000
更堪江上鼓鼙声	ggkjjduhgupiugau#序52000
城上高楼接大荒	iguhgklbjxdahdtc#序52000
海天愁思正茫茫	hltmibsivgmhmhdc#序52000
惊风乱飐芙蓉水	jyfglrvjfursuvxl#序52000
密雨斜侵薜荔墙	miyuxxqnbiliqdbt#序52000
岭树重遮千里目	lyuuvsveqmlimuek#序52000
江流曲似九回肠	jdlqquuijqhvihdo#序52000
共来百越纹身地	gsllblytwfufdict#序52000
犹是音书滞一乡	ybuiynuuviyixdqv#序52000
王浚楼船下益州	whjplbirxwyivbad#序52000
金陵王气黯然收	jnlywhqianrjubrv#序52000
千寻铁锁沉江底	qmxptxsoifjddipg#序52000
一片降幡出石头	yipmjdfjiuuitbad#序52000
人世几回伤往事	rfuijihvuhwhuipa#序52000
山形依旧枕寒流	ujxyyijqvfhjlqld#序52000
从今四海为家日	csjnsihlwzjwrirk#序52000
故垒萧萧芦荻秋	gulzxcxcludiqquh#序52000
谢公最小偏怜女	xxgszvxcpmlmnvyv#序52000
自嫁黔娄百事乖	zijwqmlbbluigypq#序52000
顾我无衣搜荩箧	guwowuyisbjnqxiv#序52000
泥他沽酒拔金钗	nitagujqbajnildj#序52000
野蔬充膳甘长藿	yeuuisujgjvhholc#序52000
落叶添薪仰古槐	loyetmxnyhguhycm#序52000
今日俸钱过十万	jnrifgqmgouiwjra#序52000
与君营奠复营斋	yujpyydmfuyyvlaw#序52000
昔日戏言身后事	xirixiyjufhbuica#序52000
今朝都到眼前来	jnvkdbdkyjqmllra#序52000
衣裳已施行看尽	yiuhyiuixykjjnwi#序52000
针线犹存未忍开	vfxmybcpwzrfklja#序52000
尚想旧情怜婢仆	uhxdjqqylmbipuxr#序52000
也曾因梦送钱财	yecgynmgssqmclvk#序52000
