---config@码表分类=主码-7
---config@允许编辑=是
---config@码表别名=系统唐诗
渭川田家	wzirtmjwdb#序52000
永日方戚戚	ysrifhqiqidw#序52000
出行复悠悠	iuxkfuybybcx#序52000
出行复悠悠	iuxkfuybybux#序52000
女子今有行	nvzijlybxkai#序52000
女子今有行	nvzijlybxkvi#序52000
大江溯轻舟	dajxsuqkvbap#序52000
大江溯轻舟	dajxsuqkvbhp#序52000
尔辈苦无恃	erbzkuwuuidx#序52000
尔辈苦无恃	erbzkuwuuixx#序52000
抚念益慈柔	funmyicirbfm#序52000
抚念益慈柔	funmyicirbtm#序52000
幼为长所育	ybwzvhsoyuld#序52000
幼为长所育	ybwzvhsoyulo#序52000
幼为长所育	ybwzvhsoyulw#序52000
幼为长所育	ybwzvhsoyuly#序52000
幼为长所育	ybwzvhsoyuyd#序52000
幼为长所育	ybwzvhsoyuyo#序52000
幼为长所育	ybwzvhsoyuyw#序52000
幼为长所育	ybwzvhsoyuyy#序52000
两别泣不休	lxbpqibuxqar#序52000
对此结中肠	dvcijpvsihcy#序52000
对此结中肠	dvcijpvsihyy#序52000
义往难复留	yiwhnjfulqdl#序52000
义往难复留	yiwhnjfulqdt#序52000
义往难复留	yiwhnjfulqil#序52000
义往难复留	yiwhnjfulqit#序52000
义往难复留	yiwhnjfulqwl#序52000
义往难复留	yiwhnjfulqwt#序52000
自小阙内训	zixnqtnzxypy#序52000
事姑贻我忧	uiguyiwoybax#序52000
赖兹托令门	ldzitolkmfud#序52000
任恤庶无尤	rfxuuuwuybra#序52000
任恤庶无尤	rfxuuuwuybrh#序52000
任恤庶无尤	rfxuuuwuybry#序52000
贫俭诚所尚	pljmigsouhfx#序52000
资从岂待周	zicsqiddvbck#序52000
孝恭遵妇道	xngszyfudclz#序52000
容止顺其猷	rsviuyqiybbq#序52000
别离在今晨	bplizdjlifdr#序52000
见尔当何秋	jmerdhheqqah#序52000
见尔当何秋	jmerdhheqqeh#序52000
见尔当何秋	jmerdhheqqkh#序52000
见尔当何秋	jmerdhheqquh#序52000
居闲始自遣	juxmuiziqmuz#序52000
临感忽难收	llgjhunjublj#序52000
临感忽难收	llgjhunjublw#序52000
归来视幼女	gvlduiybnvla#序52000
归来视幼女	gvlduiybnvlv#序52000
零泪缘缨流	lklzyryklqyd#序52000
汲井漱寒齿	jijkuuhjiidv#序52000
清心拂尘服	qkxlfuiffudy#序52000
闲持贝叶书	xmiibzyeuuma#序52000
闲持贝叶书	xmiibzyeuumv#序52000
步出东斋读	buiudsvdduvy#序52000
真源了无取	vfyrlnwuquue#序52000
真源了无取	vfyrlnwuquuy#序52000
妄迹世所逐	whjiuisovunz#序52000
遗言冀可冥	yiyjjikemkzb#序52000
缮性何由熟	ujxkheybuusd#序52000
缮性何由熟	ujxkheybuush#序52000
道人庭宇静	dcrftkyujkzq#序52000
苔色连深竹	tdselmufvucp#序52000
日出雾露余	riiuwuluyuor#序52000
日出雾露余	riiuwuluyurr#序52000
日出雾露余	riiuwuluyuar#序52000
日出雾露余	riiuwuluyuur#序52000
青松如膏沐	qkssrugcmufd#序52000
青松如膏沐	qkssrugcmuod#序52000
青松如膏沐	qkssrugcmuyd#序52000
澹然离言说	djrjliyjuody#序52000
悟悦心自足	wuytxlzizuxk#序52000
久为簪组累	jqwzzjzulzds#序52000
久为簪组累	jqwzzjzulzdt#序52000
久为簪组累	jqwzzjzulzps#序52000
久为簪组累	jqwzzjzulzpt#序52000
幸此南夷谪	xkcinjyivety#序52000
闲依农圃邻	xmyinspullme#序52000
偶似山林客	ouuiujllkerb#序52000
晓耕翻露草	xnggfjluccrc#序52000
夜榜响溪石	yebhxxxiuida#序52000
夜榜响溪石	yebhxxxiuiwa#序52000
来往不逢人	ldwhbufgrfap#序52000
长歌楚天碧	vhgeiutmbipu#序52000
蝉鸣空桑林	ijmkksshllim#序52000
八月萧关道	baytxngrdcpz#序52000
出塞复入塞	iusdfurusdcb#序52000
出塞复入塞	iusdfurusdub#序52000
处处黄芦草	iuiuhxluccwc#序52000
从来幽并客	csldybbkkerb#序52000
皆向沙场老	jpxxuaihlcbl#序52000
莫学游侠儿	moxtybxwercp#序52000
矜夸紫骝好	jlkwzilqhcmn#序52000
饮马渡秋水	ylmaduqquvul#序52000
水寒风似刀	uvhjfguidclg#序52000
水寒风似刀	uvhjfguidclp#序52000
平沙日未没	pkuariwzmzad#序52000
黯黯见临洮	ananjmlltchd#序52000
昔日长城战	xiriihigvjcv#序52000
昔日长城战	xiriihigvjov#序52000
昔日长城战	xiriihigvjrv#序52000
咸言意气高	xmyjyiqigcgd#序52000
咸言意气高	xmyjyiqigcgw#序52000
咸言意气高	xmyjyiqigckd#序52000
咸言意气高	xmyjyiqigckw#序52000
咸言意气高	xmyjyiqigcwd#序52000
咸言意气高	xmyjyiqigcww#序52000
黄尘足今古	hxifzujlguau#序52000
白骨乱蓬蒿	bdgulrpghcpc#序52000
明月出天山	mkytiutmujrl#序52000
苍茫云海间	chmhyyhdjmcm#序52000
苍茫云海间	chmhyyhdjmco#序52000
苍茫云海间	chmhyyhdjmcr#序52000
长风几万里	vhfgjiwjlipl#序52000
吹度玉门关	ivduyumfgrkb#序52000
汉下白登道	hjxwbddgdcdz#序52000
胡窥青海湾	hukvqkhdwjod#序52000
胡窥青海湾	hukvqkhdwjyd#序52000
由来征战地	ybldvgvjdilt#序52000
不见有人还	bujmybrfhdaz#序52000
戍客望边色	uukewhbmsegd#序52000
戍客望边色	uukewhbmsewd#序52000
思归多苦颜	sigvdokuyjty#序52000
思归多苦颜	sigvdokuyjxy#序52000
高楼当此夜	gclbdhciyedd#序52000
高楼当此夜	gclbdhciyedw#序52000
高楼当此夜	gclbdhciyewd#序52000
高楼当此夜	gclbdhciyeww#序52000
叹息未应闲	tjxiwzykxmkm#序52000
长安一片月	ihanyipmytpo#序52000
长安一片月	ihanyipmytpy#序52000
长安一片月	ihanyipmytpp#序52000
万户捣衣声	wjhudcyiugau#序52000
秋风吹不尽	qqfgivbujlhi#序52000
总是玉关情	zsuiyugrqkbx#序52000
何日平胡虏	heripkhulurh#序52000
良人罢远征	lxrfbayrvgdi#序52000
妾发初覆额	qpfaiufueelk#序52000
折花门前剧	vehwmfqmjufd#序52000
折花门前剧	vehwmfqmjutd#序52000
郎骑竹马来	lhqivumaldea#序52000
绕床弄青梅	rcixnsqkmzsm#序52000
同居长干里	tsjuvhgjlikl#序52000
两小无嫌猜	lxxnwuxmcdaq#序52000
十四为君妇	uisiwzjyfuan#序52000
羞颜未尝开	xqyjwzihkdya#序52000
低头向暗壁	ditbxxanbirt#序52000
千唤不一回	qmhrbuyihvpk#序52000
十五始展眉	uiwuuivjmzam#序52000
十五始展眉	uiwuuivjmzao#序52000
十五始展眉	uiwuuivjmzau#序52000
愿同尘与灰	yrtsifyuhvxh#序52000
愿同尘与灰	yrtsifyuhvxu#序52000
常存抱柱信	ihcybcvuxldr#序52000
常存抱柱信	ihcybcvuxljr#序52000
常存抱柱信	ihcybcvuxlxr#序52000
岂上望夫台	qiuhwhfutdus#序52000
十六君远行	uilqjyyrxkai#序52000
瞿塘滟预堆	quthyjyudvmt#序52000
五月不可触	wuytbukeiuai#序52000
五月不可触	wuytbukeiuaj#序52000
猿声天上哀	yrugtmuhaiqd#序52000
猿声天上哀	yrugtmuhaiqw#序52000
猿声天上哀	yrugtmuhaiqy#序52000
门前迟行迹	mfqmiixkjidz#序52000
一一生绿苔	yiyiuglvtdac#序52000
苔深不能扫	tdufbungsccf#序52000
苔深不能扫	tdufbungscct#序52000
落叶秋风早	loyeqqfgzccr#序52000
八月蝴蝶黄	baythudphxpa#序52000
双飞西园草	uxfzxiyrccyc#序52000
感此伤妾心	gjciuhqpxlxd#序52000
坐愁红颜老	zoibhsyjlcrl#序52000
坐愁红颜老	zoibhsyjlctl#序52000
早晚下三巴	zcwjxwsjbara#序52000
早晚下三巴	zcwjxwsjbark#序52000
早晚下三巴	zcwjxwsjbarv#序52000
预将书报家	yujxuubcjwyb#序52000
相迎不道远	xxykbudcyrmz#序52000
直至长风沙	vivivhfguaad#序52000
直至长风沙	vivivhfguahd#序52000
直至长风沙	vivivhfguaud#序52000
梧桐相待老	wutsxxddlcml#序52000
鸳鸯会双死	yryhhvuxsind#序52000
贞妇贵殉夫	vffugvxyfula#序52000
舍生亦如此	ueugyirucirv#序52000
波澜誓不起	boljuibuqidz#序52000
妾心井中水	qpxljkvsuvll#序52000
游子身上衣	ybziufuhyidd#序52000
报得三春晖	bcdesjiyhvfr#序52000
报得三春晖	bcdesjiyhvtr#序52000
登幽州台歌	dgybvbtdgedg#序52000
男儿事长征	njeruiihvgti#序52000
少小幽燕客	ucxnybyjkexb#序52000
赌胜马蹄下	duugmatixwba#序52000
由来轻七尺	ybldqkqiiila#序52000
由来轻七尺	ybldqkqiiilu#序52000
由来轻七尺	ybldqkqiiilv#序52000
杀人莫敢前	uarfmogjqmib#序52000
杀人莫敢前	uarfmogjqmmb#序52000
须如猬毛磔	xuruwzmcvepu#序52000
须如猬毛磔	xuruwzmcveyu#序52000
川为静其波	irwzjkqibopd#序52000
鸟亦罢其鸣	nnyibaqimkpk#序52000
我本楚狂人	wobfiukxrfpp#序52000
凤歌笑孔丘	fggexnksqqjp#序52000
手持绿玉杖	ubiilvyuvhpm#序52000
朝别黄鹤楼	icbphxhelbom#序52000
朝别黄鹤楼	icbphxhelbum#序52000
朝别黄鹤楼	icbphxhelbym#序52000
好为庐山谣	hcwzluujycny#序52000
兴因庐山发	xkylluujfaba#序52000
兴因庐山发	xkylluujfabf#序52000
兴因庐山发	xkylluujfabv#序52000
兴因庐山发	xkylluujfaby#序52000
兴因庐山发	xkylluujfada#序52000
兴因庐山发	xkylluujfadf#序52000
兴因庐山发	xkylluujfadv#序52000
兴因庐山发	xkylluujfady#序52000
海客谈瀛洲	hdketjykvbdd#序52000
越人语天姥	ytrfyutmlczn#序52000
湖月照我影	huytvcwoykdj#序52000
送我至剡溪	sswoviujxizd#序52000
脚著谢公屐	jnvuxpgsjiyu#序52000
身登青云梯	ufdgqkyytipm#序52000
半壁见海日	bjbijmhdribo#序52000
半壁见海日	bjbijmhdribr#序52000
半壁见海日	bjbijmhdriba#序52000
半壁见海日	bjbijmhdribu#序52000
空中闻天鸡	ksvswftmjixn#序52000
空中闻天鸡	ksvswftmjixy#序52000
洛阳女儿行	loyhnverxkdi#序52000
蚕丛及鱼凫	cjcsjiyufutj#序52000
蚕丛及鱼凫	cjcsjiyufutn#序52000
开国何茫然	kdgohemhrjad#序52000
开国何茫然	kdgohemhrjah#序52000
青泥何盘盘	qknihepjpjfm#序52000
青泥何盘盘	qknihepjpjfv#序52000
青泥何盘盘	qknihepjpjom#序52000
青泥何盘盘	qknihepjpjov#序52000
青泥何盘盘	qknihepjpjym#序52000
青泥何盘盘	qknihepjpjyv#序52000
其险也若此	qixmyerociav#序52000
胡为呼来哉	huwzhuldzdog#序52000
胡为呼来哉	huwzhuldzdok#序52000
胡为呼来哉	huwzhuldzdyg#序52000
胡为呼来哉	huwzhuldzdyk#序52000
所守或匪亲	soubhofzqlhl#序52000
所守或匪亲	soubhofzqljl#序52000
化为狼与豺	hwwzlhyuidrv#序52000
锦城虽云乐	jligsvyylejp#序52000
不如早还家	buruzchdjwab#序52000
昔日横波目	xirihgbomuca#序52000
昔日横波目	xirihgbomucu#序52000
昔日横波目	xirihgbomucm#序52000
昔日横波目	xirihgbomuco#序52000
昔日横波目	xirihgbomuoa#序52000
昔日横波目	xirihgbomuou#序52000
昔日横波目	xirihgbomuom#序52000
昔日横波目	xirihgbomuoo#序52000
昔日横波目	xirihgbomura#序52000
昔日横波目	xirihgbomuru#序52000
昔日横波目	xirihgbomurm#序52000
昔日横波目	xirihgbomuro#序52000
今作流泪泉	jlzolqlzqrrb#序52000
不信妾断肠	buxlqpdrihay#序52000
与君歌一曲	yujygeyiqual#序52000
长者虽有问	vhvesvybwfpk#序52000
长者虽有问	vhvesvybwfpm#序52000
役夫敢申恨	yifugjufhfix#序52000
且如今年冬	qprujlnmdslw#序52000
未休关西卒	wzxqgrxizuad#序52000
未休关西卒	wzxqgrxizuau#序52000
未休关西卒	wzxqgrxizuaw#序52000
县官急索租	xmgrjisozuqh#序52000
租税从何出	zuuvcsheiuhc#序52000
租税从何出	zuuvcsheiuhu#序52000
信知生男恶	xlviugnjeerx#序52000
反是生女好	fjuiugnvhcpn#序52000
头上何所有	tbuhhesoybdo#序52000
头上何所有	tbuhhesoybdu#序52000
头上何所有	tbuhhesoybdy#序52000
背后何所见	bzhbhesojmba#序52000
背后何所见	bzhbhesojmbe#序52000
背后何所见	bzhbhesojmbk#序52000
背后何所见	bzhbhesojmbu#序52000
夫子何为者	fuzihewzveal#序52000
栖栖一代中	xixiyiddvsml#序52000
地犹鄹氏邑	diybzbuiyitk#序52000
宅即鲁王宫	vdjiluwhgsbb#序52000
叹凤嗟身否	tjfgjpuffbkb#序52000
伤麟怨道穷	uhllyrdcqsrx#序52000
今看两楹奠	jlkjlxykdmrq#序52000
当与梦时同	dhyumguitsxk#序52000
情人怨遥夜	qkrfyrycyexd#序52000
情人怨遥夜	qkrfyrycyexw#序52000
竟夕起相思	jkxiqixxsilt#序52000
竟夕起相思	jkxiqixxsilx#序52000
灭烛怜光满	mpvulmgxmjad#序52000
披衣觉露滋	piyijtluzifd#序52000
披衣觉露滋	piyijtluzitd#序52000
不堪盈手赠	bukjykubzgab#序52000
还寝梦佳期	hdqlmgjwqizq#序52000
城阙辅三秦	igqtfusjqltf#序52000
城阙辅三秦	igqtfusjqlth#序52000
风烟望五津	fgyjwhwujljd#序52000
与君离别意	yujylibpyiay#序52000
同是宦游人	tsuihrybrfkp#序52000
无为在岐路	wuwzzdqiluaz#序52000
儿女共沾巾	ernvgsvjjlpl#序52000
西陆蝉声唱	xiluijugihak#序52000
南冠客思深	njgrkesiufud#序52000
不堪玄鬓影	bukjxrblykaj#序52000
来对白头吟	lddvbdtbylak#序52000
露重飞难进	luvsfznjjlyz#序52000
风多响易沉	fgdoxxyiifjd#序52000
无人信高洁	wurfxlgcjpad#序52000
谁为表予心	uvwzbnyuxlyd#序52000
独有宦游人	duybhrybrfqp#序52000
偏惊物候新	pmjkwuhbxlrq#序52000
云霞出海曙	yyxwiuhduuer#序52000
云霞出海曙	yyxwiuhduusr#序52000
梅柳渡江春	mzlqdujxiymf#序52000
梅柳渡江春	mzlqdujxiymo#序52000
梅柳渡江春	mzlqdujxiymr#序52000
淑气催黄鸟	uuqicvhxnndp#序52000
晴光转绿苹	qkgxvrlvpkrc#序52000
忽闻歌古调	huwfgegudnxy#序52000
归思欲沾襟	gvsiyuvjjlly#序52000
闻道黄龙戌	wfdchxlsxueg#序52000
闻道黄龙戌	wfdchxlsxuew#序52000
频年不解兵	plnmbujpbkbq#序52000
可怜闺里月	kelmgvliytdo#序52000
可怜闺里月	kelmgvliytdy#序52000
可怜闺里月	kelmgvliytdp#序52000
长在汉家营	vhzdhjjwykpc#序52000
少妇今春意	ucfujliyyixy#序52000
良人昨夜情	lxrfzoyeqkdx#序52000
谁能将旗鼓	uvngjxqiguyu#序52000
谁能将旗鼓	uvngjxqiguyv#序52000
一为取龙城	yiwzqulsigat#序52000
阳月南飞雁	yhytnjfzyjei#序52000
传闻至此回	irwfvicihvrk#序52000
我行殊未已	woxkuuwzyipa#序52000
我行殊未已	woxkuuwzyipv#序52000
何日复归来	herifugvldra#序52000
江静潮初落	jxjkiciulodc#序52000
林昏瘴不开	llhyvhbukdma#序52000
明朝望乡处	mkicwhxxiurw#序52000
应见陇头梅	ykjmlstbmzgm#序52000
次北固山下	cibzguujxwda#序52000
客路青山下	keluqkujxwba#序52000
行舟绿水前	xkvblvuvqmib#序52000
海日生残夜	hdriugcjyedd#序52000
海日生残夜	hdriugcjyedw#序52000
江春入旧年	jxiyrujqnmdp#序52000
江春入旧年	jxiyrujqnmdr#序52000
乡书何处达	xxuuheiudaaz#序52000
乡书何处达	xxuuheiudavz#序52000
归雁洛阳边	gvyjloyhbmlz#序52000
万籁此俱寂	wjldcijujiab#序52000
联步趋丹陛	lmbuqudjbiee#序52000
分曹限紫微	ffccxmziwzbi#序52000
晓随天仗入	xnsvtmvhrurp#序52000
暮惹御香归	mureyuxxgvcl#序52000
暮惹御香归	mureyuxxgvol#序52000
暮惹御香归	mureyuxxgvrl#序52000
白发悲花落	bdfabzhwlopc#序52000
青云羡鸟飞	qkyyxmnnfzfy#序52000
青云羡鸟飞	qkyyxmnnfzoy#序52000
青云羡鸟飞	qkyyxmnnfzyy#序52000
圣朝无阙事	ugicwuqtuita#序52000
圣朝无阙事	ugicwuqtuiya#序52000
自觉谏书稀	zijtjmuuxiph#序52000
吾爱孟夫子	wuaimgfuzika#序52000
吾爱孟夫子	wuaimgfuzikv#序52000
吾爱孟夫子	wuaimgfuziwa#序52000
吾爱孟夫子	wuaimgfuziwv#序52000
风流天下闻	fglqtmxwwfje#序52000
红颜弃轩冕	hsyjqixrmmsr#序52000
白首卧松云	bdubwossyype#序52000
白首卧松云	bdubwossyyps#序52000
醉月频中圣	zvytplvsugyt#序52000
醉月频中圣	zvytplvsugyy#序52000
迷花不事君	mihwbuuijyzk#序52000
高山安可仰	gcujankeyhdr#序52000
高山安可仰	gcujankeyhwr#序52000
徒此揖清芬	tuciyiqkffic#序52000
渡荆门送别	dujkmfssbpdd#序52000
来从楚国游	ldcsiugoybad#序52000
月下飞天镜	ytxwfztmjkoj#序52000
月下飞天镜	ytxwfztmjkyj#序52000
月下飞天镜	ytxwfztmjkpj#序52000
青山横北郭	qkujhgbzgofe#序52000
青山横北郭	qkujhgbzgooe#序52000
青山横北郭	qkujhgbzgoye#序52000
白水绕东城	bduvrcdsigpt#序52000
此地一为别	cidiyiwzbpvd#序52000
孤蓬万里征	gupgwjlivgzi#序52000
浮云游子意	fuyyybziyidy#序52000
落日故人情	lorigurfqkcx#序52000
挥手自兹去	hvubziziquft#序52000
挥手自兹去	hvubziziqutt#序52000
萧萧班马鸣	xnxnbjmamkck#序52000
蜀僧抱绿绮	uusgbclvqiss#序52000
西下峨嵋峰	xixweemzfgau#序52000
为我一挥手	wzwoyihvubdp#序52000
如听万壑松	rutkwjhessnm#序52000
客心洗流水	kexlxilquvbl#序52000
余响入霜钟	yuxxruuxvsrj#序52000
不觉碧山暮	bujtbiujmuac#序52000
不觉碧山暮	bujtbiujmuao#序52000
不觉碧山暮	bujtbiujmuar#序52000
秋云暗几重	qqyyanjivshp#序52000
牛渚西江夜	nqvuxijxyepd#序52000
牛渚西江夜	nqvuxijxyepw#序52000
青天无片云	qktmwupmyyfe#序52000
青天无片云	qktmwupmyyfs#序52000
青天无片云	qktmwupmyyoe#序52000
青天无片云	qktmwupmyyos#序52000
青天无片云	qktmwupmyyye#序52000
青天无片云	qktmwupmyyys#序52000
登舟望秋月	dgvbwhqqytdo#序52000
登舟望秋月	dgvbwhqqytdy#序52000
登舟望秋月	dgvbwhqqytdp#序52000
空忆谢将军	ksyixpjxjyxb#序52000
余亦能高咏	yuyinggcysrk#序52000
斯人不可闻	sirfbukewfqe#序52000
明朝挂帆去	mkicgwfjqurt#序52000
枫叶落纷纷	fgyeloffffms#序52000
国破山河在	gopoujhezdkt#序52000
国破山河在	gopoujhezdku#序52000
城春草木深	igiyccmuuftd#序52000
恨别鸟惊心	hfbpnnjkxlxd#序52000
烽火连三月	fgholmsjytho#序52000
烽火连三月	fgholmsjythy#序52000
烽火连三月	fgholmsjythp#序52000
白头搔更短	bdtbscggdrpu#序52000
浑欲不胜簪	hyyubuugzjdv#序52000
今夜鄜州月	jlyefuvbytro#序52000
今夜鄜州月	jlyefuvbytry#序52000
今夜鄜州月	jlyefuvbytrp#序52000
闺中只独看	gvvsvidukjmo#序52000
闺中只独看	gvvsvidukjmu#序52000
遥怜小儿女	yclmxnernvza#序52000
遥怜小儿女	yclmxnernvzv#序52000
未解忆长安	wzjpyiihanab#序52000
香雾云鬟湿	xxwuyyhruihd#序52000
清辉玉臂寒	qkhvyubihjdb#序52000
何时倚虚幌	heuiyixuhxrj#序52000
双照泪痕干	uxvclzhfgjya#序52000
花隐掖垣暮	hwylyeyrmucc#序52000
花隐掖垣暮	hwylyeyrmuco#序52000
花隐掖垣暮	hwylyeyrmucr#序52000
啾啾栖鸟过	jqjqqinngokz#序52000
星临万户动	xkllwjhudsrl#序52000
星临万户动	xkllwjhudsry#序52000
月傍九霄多	ytbhjqxndoox#序52000
月傍九霄多	ytbhjqxndoyx#序52000
月傍九霄多	ytbhjqxndopx#序52000
不寝听金钥	buqltkjlycaj#序52000
因风想玉珂	ylfgxxyukekw#序52000
明朝有封事	mkicybfguira#序52000
数问夜如何	uuwfyeruhelr#序52000
此道昔归顺	cidcxigvuyvy#序52000
西郊胡正繁	xijnhuvgfjas#序52000
至今残破胆	vijlcjpodjay#序52000
应有未招魂	ykybwzvchygg#序52000
应有未招魂	ykybwzvchygy#序52000
近得归京邑	jldegvjkyizk#序52000
移官岂至尊	yigrqivizyhb#序52000
移官岂至尊	yigrqivizyhq#序52000
无才日衰老	wucdriuklcal#序52000
驻马望千门	vumawhqmmfmd#序52000
月夜忆舍弟	ytyeyiuediob#序52000
月夜忆舍弟	ytyeyiuediyb#序52000
月夜忆舍弟	ytyeyiuedipb#序52000
戌鼓断人行	xugudrrfxkgi#序52000
戌鼓断人行	xugudrrfxkwi#序52000
秋边一雁声	qqbmyiyjughu#序52000
露从今夜白	lucsjlyebdyp#序52000
月是故乡明	ytuiguxxmkor#序52000
月是故乡明	ytuiguxxmkyr#序52000
月是故乡明	ytuiguxxmkpr#序52000
寄书长不达	jiuuvhbudabz#序52000
况乃未休兵	kxndwzxqbkdq#序52000
天末怀李白	tmmohklibdap#序52000
凉风起天末	lxfgqitmmoda#序52000
君子意如何	jyziyiruhekr#序52000
鸿雁几时到	hsyjjiuidcdv#序52000
鸿雁几时到	hsyjjiuidcnv#序52000
江湖秋水多	jxhuqquvdodx#序52000
文章憎命达	wfvhzgmkdadz#序52000
魑魅喜人过	iimzxirfgogz#序52000
应共冤魂语	ykgsyrhyyugy#序52000
投诗赠汨罗	tbuizgmilofs#序52000
投诗赠汨罗	tbuizgmilots#序52000
远送从此别	yrsscscibpzd#序52000
青山空复情	qkujksfuqkfx#序52000
青山空复情	qkujksfuqkox#序52000
青山空复情	qkujksfuqkyx#序52000
几时杯重把	jiuibzvsbapf#序52000
几时杯重把	jiuibzvsbapt#序52000
昨夜月同行	zoyeyttshhri#序52000
列郡讴歌惜	lpjyougexidx#序52000
三朝出入荣	sjiciurursac#序52000
三朝出入荣	sjiciurursam#序52000
江村独归处	jxcydugviudw#序52000
寂寞养残生	jimoyhcjugbn#序52000
别房太尉墓	bpfhtdwzmudc#序52000
别房太尉墓	bpfhtdwzmudt#序52000
他乡复行役	taxxfuxkyiri#序52000
驻马别孤坟	vumabpguffmt#序52000
近泪无干土	jllzwugjtuza#序52000
近泪无干土	jllzwugjtuzh#序52000
低空有断云	diksybdryyre#序52000
低空有断云	diksybdryyrs#序52000
对棋陪谢傅	dvqipzxpfucr#序52000
对棋陪谢傅	dvqipzxpfuyr#序52000
把剑觅徐君	bajmmixujyfk#序52000
把剑觅徐君	bajmmixujytk#序52000
唯见林花落	wzjmllhwlokc#序52000
莺啼送客闻	yktisskewfce#序52000
莺啼送客闻	yktisskewfne#序52000
细草微风岸	xiccwzfgansu#序52000
危樯独夜舟	wzqxduyevbdp#序52000
星垂平野阔	xkivpkyekorm#序52000
月涌大江流	ytysdajxlqod#序52000
月涌大江流	ytysdajxlqyd#序52000
月涌大江流	ytysdajxlqpd#序52000
名岂文章著	mkqiwfvhvuxc#序52000
官应老病休	gryklcbkxqbr#序52000
飘飘何所似	pnpnhesouifr#序52000
天地一沙鸥	tmdiyiuaouan#序52000
昔闻洞庭水	xiwfdstkuvcl#序52000
昔闻洞庭水	xiwfdstkuvol#序52000
昔闻洞庭水	xiwfdstkuvrl#序52000
今上岳阳楼	jluhytyhlbrm#序52000
吴楚东南坼	wuiudsnjiekt#序52000
乾坤日夜浮	qmkyriyefuqd#序52000
乾坤日夜浮	qmkyriyefuud#序52000
亲朋无一字	qlpgwuyizilb#序52000
老病有孤舟	lcbkybguvblp#序52000
戎马关山北	rsmagrujbzgl#序52000
凭轩涕泗流	pkxrtisilqjd#序52000
寒山转苍翠	hjujvrchcvby#序52000
秋水日潺湲	qquvriijyrhd#序52000
倚杖柴门外	yivhidmfwdrx#序52000
临风听暮蝉	llfgtkmuijli#序52000
渡头余落日	dutbyulorido#序52000
渡头余落日	dutbyuloridr#序52000
渡头余落日	dutbyulorida#序52000
渡头余落日	dutbyuloridu#序52000
墟里上孤烟	xuliuhguyjth#序52000
复值接舆醉	fuvijpyuzvpy#序52000
复值接舆醉	fuvijpyuzvry#序52000
复值接舆醉	fuvijpyuzvwy#序52000
狂歌五柳前	kxgewulqqmqb#序52000
空山新雨后	ksujxlyuhbxp#序52000
天气晚来秋	tmqiwjldqqah#序52000
明月松间照	mkytssjmvcrv#序52000
清泉石上流	qkqruiuhlqdd#序52000
竹喧归浣女	vuxrgvhrnvpa#序52000
竹喧归浣女	vuxrgvhrnvpv#序52000
莲动下渔舟	lmdsxwyuvbcp#序52000
随意春芳歇	svyiiyfhxper#序52000
王孙自可留	whsyzikelqal#序52000
王孙自可留	whsyzikelqat#序52000
清川带长薄	qkirddvhbcdc#序52000
车马去闲闲	iemaquxmxmam#序52000
流水如有意	lquvruybyidy#序52000
暮禽相与还	muqlxxyuhdcz#序52000
